G
-7.823464292204106
-7.758950536385781
-7.749009497786799
-7.730455749626513
-7.799976632468313
-7.7550108002973825
-7.793405213296465
-7.813530155745694
-7.8140734342588285
-7.84384944211166
-7.801715912357791
-7.836450002387947
-7.846914589295748
-7.831886789538769
-7.789959540189896
-7.819687991170438
-7.819834108167582
-7.839243366442245
-7.826765263730179
-7.831148921982814
-7.901084842634331
-7.985085021820281
-8.080894452643292
-8.234689021531096
-8.39008271040882
-8.63674257802927
-8.858754918895045
-9.182444666474936
-9.474043960620833
-9.786801241678859
-10.108099179270539
-10.356474953641708
-10.52866867528519
-10.497246238438706
-10.309151401608418
-9.835932138211703
-8.975750141430652
-7.908082625368918
-6.4516860573025365
-4.9251266958250834
-3.2602407118508965
-1.8668855296981648
-0.9482537857189173
-0.6639132113280497
-1.0883628282856095
-2.1636411758636585
-3.695347755697013
-5.292640006277251
-6.8541663699695174
-8.202907491365082
-9.271481437400297
-9.939314630818387
-10.37258511004751
-10.51755118519067
-10.496481529560057
-10.306069239898846
-10.017639217706147
-9.728860534187731
-9.416356842161576
-9.088513638423478
-8.838462315149883
-8.547075867152529
-8.335557760528701
-8.16804307919162
-8.053684687787552
-7.948245358311025
-7.905265385701226
-7.8769883444841735
-7.814849686438917
-7.819825603336026
-7.7928676222558675
-7.785013219180028
-7.797562803383981
-7.832152976026178
-7.840633541387545
-7.824812700743108
-7.836372818280152
-7.826939549913616
-7.84804829397069
-7.80115228696536
-7.837577673131305
-7.85873140539695
-7.815909475537181
-7.860171872333181
-7.842511830507986
-7.813669482861711
-7.824220136513928
-7.824770070500959
-7.815934298585033
-7.848330311250548
-7.822581907832442
-7.7891673273722954
-7.848585525056647
-7.801516016344861
-7.848567591232493
-7.790409094957395
-7.827636776851078
-7.761011453867978
-7.7914199407131814
-7.82346410541828
-7.823463976909521
-7.887178571599405
-7.9006935781074485
-7.813722100978394
-7.824610405280962
-7.831599667051135
-7.832923117287008
-7.826698925144852
-7.81091404095042
-7.833529151406308
-7.7926033425737256
-7.836204100543226
-7.8626672777456275
-7.820170585218873
-7.806448374542695
-7.819210959981659
-7.806370279684982
-7.815974595817066
-7.796285816743675
-7.7957637962182655
-7.813252127569966
-7.797989579783602
-7.849465647480484
-7.9173994463641275
-8.001050178495262
-8.098132166970657
-8.253482539347715
-8.457388350155185
-8.743126876122972
-9.033614383805002
-9.387039869785866
-9.742062089900173
-10.062318328109228
-10.280841008219525
-10.34511217427746
-10.213707175568047
-9.705376793693674
-8.851633053803965
-7.604798478635727
-6.001793128293206
-4.233985499957354
-2.5723302974948354
-1.4449308076409495
-1.112483774467981
-1.6856225999090797
-2.9799414738835552
-4.6573169019152
-6.406100265802875
-7.9651108797498
-9.096351938375804
-9.8607010050371
-10.24964781472201
-10.373087383022806
-10.252803803807424
-9.97043712520805
-9.669190180094631
-9.307964578711363
-8.966290255503907
-8.649892998917124
-8.396145971796358
-8.229032405726258
-8.063141598179442
-7.95657049144779
-7.863423000383419
-7.835637539666832
-7.82433888122466
-7.830413055543088
-7.804685767454371
-7.797956340802129
-7.811273890186554
-7.796042194152504
-7.803936204322893
-7.837007952664292
-7.847554775239017
-7.837717371335257
-7.8093053457750425
-7.863949781763038
-7.8032868170744205
-7.828612303377836
-7.841315624732543
-7.84273745145043
-7.833962911833565
-7.815795949270919
-7.838897571022924
-7.803941423604213
-7.86150903711035
-7.812247572830016
-7.8564803489992965
-7.794460828714362
-7.826197552944107
-7.851913096746669
-7.8718023548139495
-7.83562057305164
-7.792499106461603
-7.791393310702686
-7.781641937942082
-7.763119926247041
-7.736394755049046
-7.753021284050474
-7.823464250236553
-7.823464084662133
-7.813630299706913
-7.805125055398035
-7.844116865100203
-7.829597918449222
-7.810372654590251
-7.785159920151669
-7.8529039898774595
-7.812914118977515
-7.864315813331983
-7.806159666077177
-7.837134795580026
-7.855969506145412
-7.8112057437998015
-7.801034962398999
-7.823752499948624
-7.8279248568724125
-7.76216337140937
-7.775194498335422
-7.7665153888505625
-7.78645340014546
-7.736170754866917
-7.767609100343632
-7.833888853184474
-7.888931197973106
-8.036520488063701
-8.179146809788904
-8.365904580254352
-8.690079607746071
-9.085912205247041
-9.523585749163175
-9.952972868758721
-10.446766342444178
-10.793415056450442
-11.08978744555678
-11.035366797838392
-10.62831067433899
-9.716326552607455
-8.203590838063262
-6.11559613953227
-3.6732870603896672
-1.2758789281254495
0.46112983459645696
1.0192405089427878
0.15054460296880867
-1.8305448298708016
-4.28423249102895
-6.715349526737418
-8.635414975707846
-9.975040512453148
-10.753394435643258
-11.10671654405013
-11.0255011676483
-10.748869362334489
-10.315230699799201
-9.866606950888823
-9.405191579482988
-8.95052187324049
-8.596809490107944
-8.36996394253191
-8.133182903555621
-7.940946541785591
-7.892660737565562
-7.785467782417241
-7.765559905797117
-7.7795045164335175
-7.77470521526274
-7.74931893872292
-7.75233766240896
-7.833863936228964
-7.794928978025551
-7.836718836613441
-7.81066085498122
-7.818151226305416
-7.8107015318082045
-7.8399481972665495
-7.8576339909883455
-7.8152687631171585
-7.863975779997473
-7.804766572445031
-7.838292259394164
-7.865255825567827
-7.83614050252771
-7.800910396330549
-7.809343095081486
-7.811460610397715
-7.807527728864157
-7.798017425690999
-7.833672529550993
-7.815522573220674
-7.844577233163873
-7.821847369696398
-7.798144123465816
-7.824307096891685
-7.851448033832865
-7.830662580694762
-7.862726443048642
-7.89815921766643
-7.886843318465422
-7.823463860481807
-7.8234638837764106
-7.886427433962636
-7.8976990765541455
-7.861484499274296
-7.827544675799116
-7.845026185805748
-7.812873194603297
-7.829817231197181
-7.844628352071878
-7.805980649788124
-7.812352144135103
-7.81238053731448
-7.854898236158247
-7.838801678086098
-7.8126406574244225
-7.774746404216897
-7.823654610608967
-7.758448977052806
-7.778514457803849
-7.734048857846743
-7.726141257723098
-7.707213892249483
-7.681275546159723
-7.754213701860037
-7.783927186346686
-7.879538097175923
-8.05062539445234
-8.255669582361804
-8.599426031070635
-9.029364922065241
-9.580311224488753
-10.167472806300438
-10.777851405790543
-11.410882708299638
-11.868671793469005
-12.046392354186366
-11.775241608041526
-10.920046909111093
-9.183964620281188
-6.572954811466657
-3.2235426827115305
0.3057693460716293
3.1324003808267036
3.995575609942479
2.5644622738670804
-0.5247589178746268
-4.097692455188243
-7.295432209706624
-9.71968491453211
-11.182668443545879
-11.918824520464625
-12.060785804447377
-11.777243705773557
-11.22022716153866
-10.629233898733702
-9.989504038348144
-9.441515347251823
-8.940844308582996
-8.517052403517368
-8.181618017270267
-7.984686500550678
-7.870303398805872
-7.7797145683677495
-7.703352983796888
-7.732313671238044
-7.709332573702907
-7.728742550890159
-7.736589522453157
-7.730465785912655
-7.809390885652077
-7.7736455405830025
-7.824041427299958
-7.861957607796226
-7.838797184445012
-7.805510232838683
-7.812828501693387
-7.811662719412366
-7.853116406507636
-7.8383682520628195
-7.818272378234438
-7.8434586997312845
-7.814519444689607
-7.83187126092025
-7.845950466262819
-7.807067589344056
-7.815314607550645
-7.820920161118407
-7.824250324469061
-7.8257179411529005
-7.8257282403203
-7.824654274242958
-7.822835758721736
-7.820595350634276
-7.818266883766169
-7.81623032511561
-7.814948017119319
-7.864996029676318
-7.866949807557885
-7.8708485343516355
-7.823463911904296
-7.823464076734409
-7.797863774926723
-7.773423109762744
-7.847069989689883
-7.818590530431946
-7.787665488781213
-7.854060118596918
-7.817852930793263
-7.8289065032342915
-7.837047162197107
-7.842021921676517
-7.843368907470731
-7.840338992694226
-7.831876243677071
-7.816669214423653
-7.793289847787603
-7.810440596090755
-7.76719861778423
-7.763010493052404
-7.698118904585895
-7.673895667089452
-7.643609667858724
-7.662939054880466
-7.640307337759138
-7.6368183214985645
-7.76645527049652
-7.895832777432388
-8.092478266503377
-8.472581880181991
-8.897540311010943
-9.51824475260473
-10.267879188238723
-11.102167295830625
-11.937496367159369
-12.687791665368664
-13.151380692455689
-13.19952625782696
-12.46935235304339
-10.664041492124774
-7.615309007327076
-3.212736782029387
2.147152581199991
6.791511998602087
8.389872600975384
5.836048566648357
0.7755131806958402
-4.408127909266353
-8.51852440864004
-11.216833385848545
-12.756856509507124
-13.241190300331382
-13.09631217043983
-12.513693809600483
-11.70160864413728
-10.893898334899148
-10.062342562145844
-9.329657644681248
-8.832474188700957
-8.332695698188303
-8.076088434199534
-7.849622494015675
-7.686145607107276
-7.667918996231803
-7.679013644363577
-7.605911064513121
-7.637628501322693
-7.66638452635763
-7.7373789762602865
-7.748212323451609
-7.798022830339731
-7.787048847064794
-7.816097874455464
-7.836453327759214
-7.849539663095696
-7.806592891655667
-7.858581235637926
-7.806489694667674
-7.851018938958928
-7.842883572184347
-7.8324977579556485
-7.819970947923251
-7.805273762931902
-7.838438500326502
-7.8196608694520915
-7.799035500629996
