G1st
-0.0016643652024195775
0.004760065769981037
0.008521989469757768
0.006063987271359831
0.005933802644497215
0.005116766446430045
0.0025394174179310027
0.0020771402285721867
6.987620352633104e-05
-0.0011686414742767576
-0.0013371234856752673
-0.0026375218453362844
-0.0037699492947329714
-0.002424398271424327
-0.0037745957640150513
-0.003981351948314529
-0.0041892547984620785
-0.006024822294283882
-0.007092704692266369
-0.010967329446559254
-0.015185069132050862
-0.021719218509018805
-0.03194769681503756
-0.043604506907856395
-0.05970669820069204
-0.08096214927648432
-0.10614422401493255
-0.135925625086776
-0.1701769990883942
-0.20972583546230297
-0.25007088846252157
-0.294058229688825
-0.33353484792804905
-0.36797669771659214
-0.39513738121096437
-0.40373275993303176
-0.391688109660923
-0.35751952704000955
-0.2888826126568413
-0.1918141210047037
-0.0677358393286276
0.08278945393196195
0.24406872201507468
0.4025764216829968
0.54963869313347
0.6696153056459703
0.7561626545028837
0.8066827404376646
0.8200230020418501
0.7989526296269833
0.7504221856258976
0.6760947015711769
0.5841150860174852
0.47659467822715873
0.3562779774813436
0.23037653438800176
0.1005415581867923
-0.027063866686695203
-0.1401248398898168
-0.23903419556351962
-0.31383780828501995
-0.3608064502397869
-0.38620924139311336
-0.3878240832709556
-0.3711569518492076
-0.34287060761529053
-0.3058885405974909
-0.263115002674983
-0.22174043056362933
-0.18210135266226654
-0.14304312451700624
-0.1122732545611164
-0.08569837739297735
-0.06270677134633769
-0.044410763953217
-0.030354044523752587
-0.02167749382855233
-0.01424588274361965
-0.008736195392341262
-0.006205052552876527
-0.004635815402467772
-0.0029680870472411306
-0.0021141569801441905
-0.003471536706656895
-0.0034312541118491314
-0.0033711575089800648
-0.0031537833923577707
-0.00212750966937718
-0.002129044455979131
-0.001489583586994588
-0.002036836535855134
-9.764535985921807e-05
0.0010001182457985286
0.0004166602717715867
0.0007933714552162136
0.0022519960344665538
-0.0006068590459612617
-0.002707964003657669
-0.004485418508320852
-0.0016643481035605026
-0.001664352491674055
-0.00014074399810893483
0.0019204153676322844
0.0008797363091436338
0.0016286702080079006
0.0010172539562104638
0.00035910442908929606
-0.0010642148690969467
-0.0009941886138601212
-0.0011789783505950775
-0.0038738975892918747
-0.0023351060474918373
-0.003298305617132503
-0.0029838356970399967
-0.0025922150676204467
-0.0033069455447655004
-0.0017968629746176995
-0.0012118968431194224
-0.0026964561100631
-0.0018955717416959215
-0.0029445020151378184
-0.006473881627236
-0.010100207264012926
-0.015893650624395395
-0.02783986505040345
-0.03877450995388371
-0.05576928702971045
-0.07950612136585689
-0.10859413185015467
-0.1408128035059228
-0.18079242841135781
-0.22564551186269866
-0.2705166728528811
-0.31507069494549267
-0.3559660873658621
-0.3838271948975074
-0.39375641218386914
-0.3794797876785463
-0.33419142260489065
-0.2526720556753022
-0.13876352426171595
0.006747882774017356
0.16885841488779751
0.33121704588355483
0.4807902570484456
0.5990060425448607
0.6815464606168576
0.726459441904495
0.7311679873752532
0.7069017163159323
0.6585467173885862
0.5888255070246634
0.5067507610060135
0.4128141010342397
0.30735025917215725
0.19356378352988182
0.07272119226327226
-0.0450116101091238
-0.1531302058667013
-0.24485466469643952
-0.3102923457602349
-0.34680131451451013
-0.36116147603674753
-0.3505914772855361
-0.32556429666418013
-0.28990797983790323
-0.24960191220282213
-0.2066992173622397
-0.16581413985691568
-0.13013830461887965
-0.0974274389611882
-0.07093392929148605
-0.05179558351198508
-0.03534653754937508
-0.022348778794991937
-0.014184138677126855
-0.011001297932420603
-0.004807339112488611
-0.003515888685715101
-0.0035028814837978835
-0.0006252209305556172
-0.002226030194215827
-0.003653049530052346
-0.0017494086149552751
-0.0023404800490349834
-0.0037453877224696334
-0.002772066305530946
-0.002704209096178675
-0.0028099602225175498
-0.0018441046948230063
-0.003048811179764772
-0.00015842599670277835
0.00010414690574934227
-0.0014959171387094624
0.0007908926635430295
0.0012055306363437629
-0.0005385036463785194
-0.001258661939661881
-0.0027897050238350008
-0.0016643447081126695
-0.001664340808595018
-0.0018143027030758567
0.0002553638934343043
-0.002118100587135661
0.0003243506261704105
0.0013396261323812657
-0.0018404820650492484
-0.0015181329893054743
4.060446174598961e-07
-0.0035959072524688798
-0.0036295215454224083
-0.0004036092975301989
-0.0032026992949930285
-0.0038134606295095247
-0.0015016519941694535
-0.0020079882356382837
-0.0020651614576773507
-0.0003956922851715102
0.00028578586443772386
-0.0007462583485413068
0.00026371325564114654
5.64914278523187e-05
-0.002153677651293851
-0.004680437450397354
-0.01034726206956107
-0.020457643442167488
-0.03222673389404163
-0.04966451470099272
-0.07692521419945321
-0.10557529634201883
-0.14375442367457783
-0.1897797333317073
-0.23913311139580856
-0.29033576981462206
-0.3422594171798034
-0.38389430791941
-0.4116091079844754
-0.41301845742550697
-0.3785422893855273
-0.3038020329748903
-0.18549758280034856
-0.024839815860337684
0.15741742227721153
0.3428820086699479
0.5070920196999237
0.6315262746760961
0.7063614877027331
0.7352172120743435
0.7220084002163392
0.6768748915834613
0.6106205157344902
0.5315481095693528
0.44607552334616607
0.35354327267248264
0.2531793789197245
0.14324642103898155
0.024397754175263662
-0.09623169482885786
-0.206725138352484
-0.2955015128637391
-0.3530460872023565
-0.37544670106848854
-0.3713935310190114
-0.34569933161862054
-0.30325363949486844
-0.25532953764420174
-0.2066488269669014
-0.1590685346315097
-0.11829899005947067
-0.08560439861219758
-0.05541765408340054
-0.035353475441192043
-0.02265243573867237
-0.009999287907471472
-0.003740101293015943
-0.0010630520352894629
0.001393939133122199
0.0019912868549617816
-0.00044719241109517674
0.0008553461798102651
0.00014513484314549501
-0.0038653558755190323
-0.002483929428845915
-0.0015030907851608685
-0.003705453355119477
-0.0038698372168134536
-0.002253621986351238
-0.0030885900590344197
-0.004094707344212186
-0.0009723306876138229
-0.0023970035039000844
-0.002045807228456472
-9.065216558254365e-05
0.00029806950886965554
-0.0015713297955458811
-0.0004092263171598527
0.0010710920550441572
-0.0033581726297596407
-0.0034326488392581117
-0.0016643326278959487
-0.0016643335955710261
-0.0021452195282158364
-0.0017920576010457873
-0.0006015623712873611
9.747876453517877e-05
-0.0025394152208018184
-0.0008760183606300027
-0.0002735706598796991
-0.0026030958048589422
-0.0027500509299157616
-0.001590692996119135
-0.002487390824059465
-0.004798208503867005
-0.001864270059124767
-0.0034905433665504307
-0.0029666365901282066
-0.0015586721864080633
-0.0015142930864020239
-7.919641151558561e-05
0.0009948116531249798
0.003931525795058389
0.004407227326316428
0.005015226673587717
0.006751336659302052
0.00600148901120336
-0.0004764058820508297
-0.00603181583621093
-0.01703567530560959
-0.03877450966539654
-0.06426027605899647
-0.09990117682931027
-0.1465767987168111
-0.20256551288268448
-0.2658022559686684
-0.3324882175062271
-0.39908918218832856
-0.450777979058914
-0.4799084052007853
-0.4737085948597875
-0.4138489909354463
-0.29409042076542735
-0.11975848758172015
