G3rd
-0.0012002824243138414
0.0009578882554602748
0.009070458931869793
0.013763107807665065
0.016037004716147194
0.017843129092436138
0.016073310764936552
0.01355578976531651
0.011559692192413892
0.00730297921445573
0.001960926133535749
-0.0018198795325526924
-0.007904643989783255
-0.01565511374719289
-0.023408967539571213
-0.030954054747901513
-0.04350178900875004
-0.05565814553806897
-0.06988350684580336
-0.08794934508530455
-0.10888816813482843
-0.13143180076819858
-0.158439935117894
-0.1883207776826789
-0.2199388642191125
-0.2535127099660305
-0.28950569354012895
-0.32551005846494874
-0.3581242252130717
-0.38833063498358183
-0.4158827611260817
-0.43170112639595803
-0.4372835444460443
-0.4326497318957904
-0.4083220538740136
-0.3683469422648888
-0.3068764308005261
-0.22630931283427713
-0.1255016579239732
-0.0045451915831616705
0.12738526379646564
0.27112011154240107
0.41903972673467205
0.5610833660604326
0.6922450548253303
0.8070868249794996
0.8987897124467021
0.9617618041782747
0.9983253421853091
1.002998318561401
0.975871586971596
0.9230927022641399
0.8449558970337242
0.7425838464385659
0.6261963682336077
0.49745743755998967
0.3598754297162059
0.22424487993008335
0.09211454004745778
-0.03124597979189966
-0.14039377272972844
-0.23329052673090472
-0.3074274527611445
-0.3630065021426296
-0.40118469346572655
-0.42088186157145735
-0.426149674252889
-0.4201014064866728
-0.403891993155051
-0.37873821447253425
-0.3484738723232005
-0.3166342951573956
-0.281558630967108
-0.24800055553528705
-0.21474645053765654
-0.18273177867666543
-0.1551551763193636
-0.12908697346093828
-0.10606593604912332
-0.08718824152330865
-0.06968620475786916
-0.05649494135709357
-0.04331101257695035
-0.03164036926384664
-0.025842932923449205
-0.01667032069859441
-0.01129114302912068
-0.005818504041446418
-0.00033077717127933786
0.003609575153943652
0.007437982455917803
0.010573358757634892
0.012905239540904646
0.015283037268401826
0.017007515166965744
0.01682299245436515
0.014912121307908038
0.010896417995246464
0.0033430672746719795
-0.0012002790351074146
-0.0012002726204782314
0.0001546024268053677
0.00611975724343712
0.010858817822649953
0.012730797392999775
0.013050911750885248
0.012581489614267881
0.009529329047095884
0.009048170260048113
0.005748344435217419
0.001702267690546263
0.00045561200840542315
-0.004459079994663385
-0.010513774776384918
-0.01516791591525997
-0.021846607819165437
-0.03092075977859803
-0.039681317553833056
-0.051306826539485074
-0.06682791198594723
-0.08208102651402593
-0.10415150386457168
-0.1268089380812823
-0.15192283699896691
-0.18387270189315658
-0.21794359675497654
-0.251698004081348
-0.2883387000529278
-0.3280664078154815
-0.36092409342930853
-0.39163581296393574
-0.4169606189768733
-0.4310559978790795
-0.43436584571680675
-0.4210487399413684
-0.3894501543174697
-0.3361412974336706
-0.26103570290438866
-0.1640927322383054
-0.044612549927246156
0.09137312126833498
0.23861826046855705
