G2nd
-0.0012240383551146443
0.0008462315702196427
0.004673350510760328
0.007972997443813612
0.006941237691312508
0.007225403955236644
0.006924616918222581
0.003589972966852442
0.003228620655340946
0.002817178295207001
-0.0006932907733157527
-0.0018719903964294965
-0.0012934106572150632
-0.0050299996699651375
-0.006149670940118753
-0.007200960964031409
-0.010704148614426444
-0.013642794805540903
-0.016446489612751393
-0.022473543059763745
-0.028991645150390627
-0.038645828207659924
-0.04891845225495801
-0.06307610526141262
-0.0826074039714216
-0.10064015934163409
-0.12483565554807984
-0.15527761761223666
-0.1833330045948615
-0.21498523869130268
-0.2511671496835671
-0.28257807739228086
-0.31448473529454973
-0.3420355471316992
-0.3590818298878853
-0.3710252664063466
-0.3672147108238192
-0.3453877201221819
-0.3096946334244618
-0.2523201019364458
-0.17619581767161813
-0.08382761326505872
0.024269217104585267
0.141539284962524
0.2672718221108258
0.39242704695843295
0.5149218529020474
0.6294121493805772
0.7275936257746253
0.8090513789779297
0.8666957575292145
0.8913007656048761
0.8831814437041645
0.8405520854302996
0.7610746357477008
0.6501060548122323
0.5151501875575861
0.36248865302655364
0.20545083436356562
0.053278923970153894
-0.08597795029958634
-0.2035964350377219
-0.2953865700992661
-0.3610194857832068
-0.40299991537839597
-0.4192863988015847
-0.4170518472838445
-0.40208302027126636
-0.37278782858044773
-0.337282932457844
-0.30155441331244676
-0.2586561937218015
-0.21842213683213899
-0.18470329120477477
-0.14909555008809502
-0.11914159229284012
-0.09502840180200953
-0.07175932688323186
-0.056797521933039136
-0.04169259471152701
-0.030674736680935136
-0.023237523870437694
-0.016201756013713164
-0.01226126806776152
-0.008020804957136406
-0.0050219336248356825
-0.004765948765919903
-0.0022296778769360665
0.000628232846150481
0.00035461176116270064
0.00298863785009884
0.005057626419148974
0.00506521122884932
0.006980881642119371
0.008236134849447706
0.006715922094354156
0.006253457797245246
0.0051352873713064046
0.00010558852915109027
-0.001224041859101576
-0.001224030339447936
0.0001198381506760743
0.0028495209261963183
0.006291040873399666
0.0050080308467535285
0.004516523946042084
0.004790722619283782
0.003266757484533528
0.002344390712175496
0.0008959836258789119
0.0007727817758343597
-0.0011871816919135517
-0.001653611851123615
-0.0012948164921685794
-0.0037750877021055533
-0.004253946451486159
-0.004875132078006899
-0.00776331833082439
-0.013018033311564509
-0.016195681453481416
-0.02178336158918016
-0.031176761410036863
-0.04214816278408607
-0.05529482296972319
-0.07347632056367233
-0.09473545932780485
-0.11919664756964084
-0.14844421696378118
-0.18037710203682325
-0.2165412053827176
-0.25244042384322474
-0.29132301450608455
-0.3269625529329361
-0.3569268843311166
-0.38235495917507967
-0.394260002679981
-0.3918627551315256
-0.3739875102535907
-0.333538205957275
-0.2700633100355778
-0.19044157468461254
-0.08669871794225543
0.03256782391193327
0.1581296393390744
0.29395837790080515
0.42648564278924167
0.5522885084375639
0.6722466484801305
0.7736956596968757
0.854588102470622
0.9127233113447304
0.9345813725895423
0.9213009911530584
0.8693831285892293
0.773146489842629
0.6464672245872484
0.49233059027960224
0.3151352152169836
0.14221021822400462
-0.02400884336746631
-0.17228692647819266
-0.28794390094944455
-0.37633217357275695
-0.4330150732955402
-0.45664863199592276
-0.4595824548911656
-0.44317504359629867
-0.4087658339115941
-0.37028503986295547
-0.3254703427280671
-0.2776288042010232
-0.23343779077534255
-0.19075983387584092
-0.1534407138816475
-0.1195918210100008
-0.09333969746184907
-0.07004390064098842
-0.050476515055125494
-0.0364726964021587
-0.02605392625126386
-0.01852233781419601
-0.011526844186172565
-0.009611231274924864
-0.005755199511647093
-0.0028924939499204217
-0.003929016905675995
-0.0022570873677726557
-0.0017549782329045777
-0.0007930764252113107
-0.00023773667760609453
0.0020435766140589205
0.0026768700386533193
0.003270537242853052
0.0059092383158532704
0.00664845481401427
0.006001100135781159
0.00743332848643048
0.006865851759493024
0.002669378846176314
-0.0012240355709779893
-0.0012240177382624188
-0.002564314402548449
-0.0013219320302361975
